Running Reverse KL,Real Sto Return,Itration,Running Forward KL,Real Det Return,Running Env Steps,Reward Loss,Running Update Time
18.3602,4652.59,382,42.0681,4690.97,1910000,-4107.0908203125,382
15.7468,4186.12,383,42.0334,4661.21,1915000,-4093.302734375,383
19.0119,4227.31,384,42.4975,4667.7,1920000,-4154.3935546875,384
17.317,3999.72,385,42.4849,1277.04,1925000,-4245.58935546875,385
14.2488,700.86,386,44.4647,925.27,1930000,-4480.90771484375,386
18.6985,4658.65,387,42.3612,4692.62,1935000,-4213.140625,387
17.8792,4631.08,388,41.8284,4689.42,1940000,-4204.36474609375,388
17.2068,4642.75,389,41.8827,4678.55,1945000,-4269.0927734375,389
18.3554,4644.38,390,42.3499,4680.05,1950000,-4359.9619140625,390
18.8783,4641.3,391,42.0238,4667.48,1955000,-4325.08935546875,391
17.6688,4672.53,392,41.7934,4710.57,1960000,-4267.61669921875,392
18.0757,4640.55,393,42.2894,4662.36,1965000,-4375.14599609375,393
15.503,4668.63,394,42.4774,4718.27,1970000,-4623.36962890625,394
18.2949,4657.75,395,42.0295,4687.18,1975000,-4381.00048828125,395
18.3899,4671.26,396,42.0522,4712.89,1980000,-4394.6171875,396
18.4923,4717.93,397,42.3486,4224.97,1985000,-4525.6787109375,397
18.5426,4020.3,398,42.3505,4688.15,1990000,-4530.330078125,398
17.3243,4719.34,399,42.7211,4755.06,1995000,-4546.46142578125,399
17.9007,4645.17,400,42.4871,4689.89,2000000,-4452.2861328125,400
17.7595,4447.07,401,42.0074,4684.48,2005000,-4504.0224609375,401
17.4805,4412.88,402,41.7996,4655.98,2010000,-4583.09912109375,402
16.1781,4640.97,403,42.2053,4721.75,2015000,-4572.20849609375,403
17.9458,4469.14,404,41.5052,4639.34,2020000,-4621.15771484375,404
18.7697,4578.83,405,42.9178,4747.32,2025000,-4765.97607421875,405
19.6795,4666.34,406,42.9028,4577.45,2030000,-4766.66748046875,406
19.4872,4649.02,407,42.6353,4724.22,2035000,-4633.9384765625,407
18.304,4688.02,408,42.127,4734.0,2040000,-4770.54345703125,408
18.754,4685.74,409,42.092,4681.57,2045000,-4676.91796875,409
19.3629,4031.88,410,41.9665,4663.56,2050000,-4719.57763671875,410
18.753,4246.12,411,42.2252,4740.56,2055000,-4839.158203125,411
21.2979,4672.92,412,42.4742,4715.87,2060000,-4809.736328125,412
41.8687,1393.82,413,45.5243,286.58,2065000,-3975.6884765625,413
74.1676,-22.48,414,55.6305,-22.28,2070000,-2658.031494140625,414
33.9668,-19.27,415,54.8507,-17.85,2075000,-3213.13232421875,415
19.8895,4689.14,416,41.9495,4754.05,2080000,-4696.541015625,416
17.9295,4678.02,417,41.803,4738.27,2085000,-4820.7177734375,417
17.5841,4627.68,418,42.056,4672.43,2090000,-4849.7841796875,418
21.5397,4665.01,419,42.8549,4687.61,2095000,-4753.1337890625,419
19.0044,4531.5,420,41.8895,4666.85,2100000,-4745.931640625,420
18.6643,4407.11,421,41.8148,4675.77,2105000,-4900.1904296875,421
18.7881,4615.37,422,41.8777,4657.88,2110000,-4762.49462890625,422
18.652,4582.16,423,41.7149,4620.43,2115000,-4961.19775390625,423
18.0082,4591.83,424,42.607,4649.82,2120000,-4973.45166015625,424
21.4899,3381.63,425,42.908,3836.13,2125000,-4969.13427734375,425
19.478,4646.86,426,42.0863,4688.84,2130000,-4989.47021484375,426
18.229,4465.54,427,41.7004,4688.27,2135000,-4937.80908203125,427
17.7336,4657.87,428,41.807,4639.81,2140000,-4834.88671875,428
19.5674,4637.49,429,41.6709,4706.49,2145000,-4940.06884765625,429
19.0498,4671.54,430,42.1281,4724.19,2150000,-4939.5478515625,430
18.4776,4581.87,431,41.7991,4614.06,2155000,-4959.74072265625,431
18.9924,4478.29,432,41.9576,4686.58,2160000,-5098.3056640625,432
18.9378,4532.66,433,41.8169,4697.49,2165000,-5006.8388671875,433
20.7215,4533.04,434,42.1624,4773.08,2170000,-5179.2021484375,434
17.2103,4689.15,435,41.902,4716.51,2175000,-5189.98291015625,435
17.6903,4667.01,436,41.8721,4659.0,2180000,-5156.8095703125,436
18.8545,4707.68,437,41.8398,4730.47,2185000,-5309.4912109375,437
17.4552,4582.86,438,41.9102,4520.29,2190000,-5273.37646484375,438
16.7445,4071.77,439,41.6947,4693.34,2195000,-5266.84228515625,439
17.7915,4388.17,440,41.7285,4013.95,2200000,-5177.453125,440
18.2313,4709.11,441,41.9515,4617.17,2205000,-5049.0380859375,441
18.4116,4630.36,442,42.0198,4721.28,2210000,-5196.1728515625,442
18.6629,4661.4,443,41.7315,4752.29,2215000,-5274.81494140625,443
19.1836,4767.58,444,41.7484,4505.84,2220000,-5185.45263671875,444
18.6706,4142.57,445,41.4418,4689.82,2225000,-5285.6103515625,445
18.1648,4692.68,446,41.6153,4766.94,2230000,-5110.2890625,446
18.0108,4097.14,447,41.6644,4459.53,2235000,-5180.2783203125,447
19.3138,3848.99,448,41.6689,4766.04,2240000,-5285.4462890625,448
17.9875,4247.98,449,41.782,4691.36,2245000,-5251.56201171875,449
18.2108,4469.33,450,41.9658,4713.21,2250000,-5491.69091796875,450
19.1125,4674.03,451,41.3254,4767.44,2255000,-5383.62109375,451
18.5043,3943.23,452,41.8963,4712.9,2260000,-5258.998046875,452
18.7358,4669.57,453,42.0654,4715.17,2265000,-5194.8056640625,453
17.8822,4689.22,454,41.8344,4747.4,2270000,-5538.2451171875,454
17.3776,4512.71,455,41.7014,4770.0,2275000,-5536.52685546875,455
18.5442,4683.23,456,41.9376,4462.93,2280000,-5571.75634765625,456
18.0621,4731.49,457,41.7186,4635.82,2285000,-5510.380859375,457
17.6475,4750.53,458,41.5534,4570.0,2290000,-5546.9462890625,458
19.1156,2863.39,459,42.2762,2497.45,2295000,-5257.392578125,459
21.3952,4380.51,460,42.4198,4207.25,2300000,-5760.75732421875,460
18.7085,3706.18,461,42.1684,4265.83,2305000,-5772.45361328125,461
21.2693,4582.36,462,42.2532,4756.83,2310000,-5437.3798828125,462
20.5444,4799.12,463,42.1134,4872.76,2315000,-5656.2158203125,463
19.4939,4392.35,464,41.5124,4814.75,2320000,-5669.26953125,464
18.749,4327.86,465,41.6733,3484.71,2325000,-5630.4111328125,465
19.4804,4782.8,466,41.3339,4436.83,2330000,-5636.66357421875,466
17.5852,4289.43,467,41.6521,4299.29,2335000,-5574.49267578125,467
18.1222,4508.81,468,41.7202,4436.07,2340000,-5563.3203125,468
18.465,4564.04,469,41.6797,4795.9,2345000,-5756.298828125,469
17.9793,4393.25,470,41.9523,4717.47,2350000,-5768.00830078125,470
18.2697,4659.03,471,41.8434,4220.94,2355000,-5891.798828125,471
16.5859,3139.62,472,41.9869,3827.39,2360000,-5857.630859375,472
17.7528,4464.75,473,41.7242,4697.53,2365000,-5976.88671875,473
15.0291,441.06,474,42.839,3374.03,2370000,-5826.0576171875,474
17.5405,4435.87,475,41.5485,4722.58,2375000,-5747.88427734375,475
15.3951,1227.87,476,42.5708,4138.28,2380000,-6121.4140625,476
16.6975,4073.4,477,42.0633,4611.45,2385000,-5794.685546875,477
16.2623,2949.84,478,41.9352,1751.22,2390000,-5790.974609375,478
23.788,34.42,479,46.7474,239.59,2395000,-5283.7939453125,479
19.048,4279.92,480,42.1848,4554.01,2400000,-5679.359375,480
19.2619,4621.39,481,41.8523,4560.03,2405000,-5830.69970703125,481
21.4611,4705.08,482,42.3245,4610.94,2410000,-5874.2294921875,482
17.571,4467.46,483,41.8632,4701.93,2415000,-5833.78125,483
18.7551,4507.89,484,41.8719,4756.13,2420000,-6028.4345703125,484
19.8313,4620.91,485,42.1123,4713.81,2425000,-5946.9404296875,485
17.8814,4376.07,486,42.0772,4770.06,2430000,-5957.28271484375,486
17.2369,4466.7,487,41.9777,4609.61,2435000,-5980.3203125,487
17.0466,4684.57,488,42.1506,4761.43,2440000,-6050.30322265625,488
19.1793,4535.09,489,42.1247,4784.19,2445000,-5971.240234375,489
19.0112,4741.19,490,42.4152,4800.98,2450000,-6025.77978515625,490
18.0841,3397.16,491,42.0507,3672.21,2455000,-6158.6181640625,491
19.1195,4699.57,492,41.7965,4784.23,2460000,-6037.05322265625,492
19.3187,4761.12,493,41.8899,4825.07,2465000,-6236.39111328125,493
19.7275,4620.62,494,42.306,4529.87,2470000,-6104.6083984375,494
16.073,3415.62,495,42.0475,3439.25,2475000,-6684.90234375,495
18.6676,4743.36,496,41.7013,4844.36,2480000,-6525.2216796875,496
19.3235,4706.69,497,41.9252,4790.81,2485000,-6295.69384765625,497
19.779,3562.74,498,42.711,4428.84,2490000,-6251.12109375,498
19.1729,4748.81,499,41.7417,4797.05,2495000,-6312.12158203125,499
19.5915,4762.12,500,42.0421,4815.28,2500000,-6576.392578125,500
18.4439,3810.33,501,42.0658,4684.67,2505000,-6187.05419921875,501
19.6158,4727.11,502,42.3033,4758.88,2510000,-6566.35498046875,502
15.8955,3814.71,503,42.8446,3410.95,2515000,-6486.4033203125,503
19.3042,4742.84,504,41.913,4786.49,2520000,-6683.263671875,504
18.4634,4715.54,505,41.7916,4745.18,2525000,-6459.62255859375,505
18.2072,4714.59,506,41.6456,4730.88,2530000,-6327.07275390625,506
25.0931,3175.61,507,42.1579,4046.27,2535000,-6575.486328125,507
17.2736,4465.57,508,42.103,4502.65,2540000,-6523.0322265625,508
18.3626,4195.17,509,41.6899,4625.67,2545000,-6365.00732421875,509
35.6336,2987.11,510,43.1872,1010.78,2550000,-6199.8203125,510
16.9859,3777.48,511,41.9178,1487.6,2555000,-6182.39599609375,511
18.3047,4176.64,512,41.4829,4781.81,2560000,-6011.97607421875,512
25.487,3361.15,513,41.4758,4815.92,2565000,-5827.48583984375,513
17.9221,3880.49,514,41.7175,4736.78,2570000,-6079.5576171875,514
20.0051,4777.1,515,41.7905,4854.63,2575000,-6873.86962890625,515
18.9726,4828.16,516,41.2219,4852.73,2580000,-6257.01318359375,516
18.127,4382.2,517,41.8748,4842.29,2585000,-6486.38720703125,517
19.2288,4808.3,518,41.8003,4822.83,2590000,-6581.794921875,518
19.0431,4570.72,519,41.9799,4837.63,2595000,-6588.23388671875,519
45.9738,890.12,520,42.83,771.21,2600000,-5679.63525390625,520
18.4371,4717.14,521,41.6094,4718.6,2605000,-6456.6318359375,521
20.0335,4717.1,522,42.2177,4743.87,2610000,-6510.111328125,522
19.3324,4664.22,523,42.439,4802.57,2615000,-6949.21826171875,523
17.8506,4515.92,524,41.7677,4757.17,2620000,-6668.08642578125,524
19.0109,4415.63,525,42.0651,4476.56,2625000,-6909.0810546875,525
17.2205,4795.55,526,42.1924,4804.56,2630000,-6754.6845703125,526
19.8806,4619.82,527,42.4364,4808.75,2635000,-6957.474609375,527
17.3278,4296.14,528,42.2619,4819.31,2640000,-6685.69775390625,528
20.3901,4657.07,529,42.5244,4721.47,2645000,-6952.6025390625,529
20.3952,4250.84,530,42.8821,4827.65,2650000,-7171.73095703125,530
19.4458,4797.18,531,42.4822,4881.24,2655000,-6849.4091796875,531
18.3283,4793.77,532,41.5066,4869.42,2660000,-7077.994140625,532
19.6348,4572.6,533,41.5512,4375.14,2665000,-6292.650390625,533
17.0025,3933.68,534,42.3484,4627.59,2670000,-7184.0322265625,534
17.9971,4212.59,535,41.6578,4659.57,2675000,-6903.59375,535
17.8017,4747.04,536,41.6687,4823.7,2680000,-6884.4189453125,536
20.0815,3851.28,537,41.4545,4803.63,2685000,-6563.7978515625,537
24.2155,940.23,538,42.4481,277.9,2690000,-6575.595703125,538
18.4274,4880.45,539,41.4801,4909.72,2695000,-6965.97119140625,539
20.8212,4350.5,540,41.583,4875.19,2700000,-6975.11962890625,540
19.0457,4710.67,541,41.5635,4725.13,2705000,-6826.2509765625,541
20.0925,4913.36,542,41.9994,4978.0,2710000,-7063.7607421875,542
18.5498,4888.36,543,42.1326,4715.58,2715000,-6862.3896484375,543
19.0641,3228.59,544,42.4378,4893.44,2720000,-7327.716796875,544
15.9793,2570.26,545,42.0363,646.59,2725000,-7018.54052734375,545
17.6709,3506.54,546,42.2186,3166.1,2730000,-6983.30126953125,546
19.0349,4853.33,547,41.3198,4921.44,2735000,-7050.2978515625,547
19.564,2548.85,548,42.722,2070.29,2740000,-6733.3134765625,548
19.7482,4832.33,549,42.3761,4917.55,2745000,-7534.89404296875,549
21.0743,4626.82,550,42.618,4907.07,2750000,-7626.5029296875,550
18.3344,4196.97,551,42.3336,4510.56,2755000,-7327.7109375,551
17.7938,3471.95,552,41.9044,3836.85,2760000,-7428.009765625,552
16.9008,106.58,553,49.283,136.07,2765000,-7327.8896484375,553
20.1644,4837.07,554,42.0014,4758.25,2770000,-7526.2431640625,554
19.5299,4844.99,555,41.3459,4904.29,2775000,-7352.9365234375,555
18.0416,4842.7,556,41.6755,4887.94,2780000,-7511.0341796875,556
17.656,4773.41,557,41.6771,4840.52,2785000,-7604.76708984375,557
18.8768,4805.34,558,41.8665,4881.45,2790000,-7681.4541015625,558
19.212,4825.78,559,41.6366,4808.45,2795000,-7473.7236328125,559
19.8466,4788.02,560,42.1999,4913.07,2800000,-7928.21484375,560
17.8955,4752.82,561,41.4594,4868.73,2805000,-8032.73486328125,561
18.5158,4785.93,562,42.3625,4864.34,2810000,-7904.03466796875,562
18.8691,4783.38,563,42.2531,4861.94,2815000,-7934.89990234375,563
18.1967,4732.52,564,41.8621,4789.45,2820000,-8062.06884765625,564
19.5094,4777.3,565,42.3222,4831.03,2825000,-7984.84912109375,565
20.6735,4521.11,566,43.046,4791.99,2830000,-7614.662109375,566
19.9257,4520.01,567,41.6697,4830.82,2835000,-7513.82666015625,567
19.5511,4567.78,568,42.0528,4799.9,2840000,-7609.71728515625,568
19.1912,4565.66,569,41.937,4866.37,2845000,-7993.548828125,569
20.0635,4515.22,570,42.4798,4765.08,2850000,-7756.4384765625,570
17.7852,4389.27,571,41.9499,4788.39,2855000,-7792.70068359375,571
17.8938,4391.33,572,42.0448,4801.81,2860000,-7990.7822265625,572
18.2924,4551.09,573,41.86,4760.98,2865000,-7804.99365234375,573
19.5035,4809.5,574,41.9449,4845.14,2870000,-7964.08154296875,574
17.221,4190.33,575,42.5243,4888.33,2875000,-7980.0576171875,575
19.6169,4833.11,576,42.4621,4855.92,2880000,-8017.4521484375,576
17.7774,4793.69,577,41.5594,4850.05,2885000,-8219.94140625,577
20.0011,4446.89,578,41.8843,4970.79,2890000,-7998.0087890625,578
19.8724,4262.68,579,42.1617,4545.49,2895000,-7778.890625,579
16.8092,4199.39,580,42.3046,4651.96,2900000,-8308.609375,580
18.8932,4831.71,581,41.9835,4911.62,2905000,-8311.447265625,581
19.8834,4750.97,582,41.8713,4881.7,2910000,-8147.87109375,582
19.5174,4860.88,583,42.2508,4908.37,2915000,-8278.10546875,583
19.3896,4761.12,584,41.5912,4809.38,2920000,-7899.86328125,584
19.712,4815.83,585,41.7266,4844.29,2925000,-8005.07373046875,585
19.3822,4777.77,586,42.1371,4852.4,2930000,-8188.310546875,586
19.5713,4815.55,587,41.7074,4830.88,2935000,-7848.86181640625,587
19.6086,4847.54,588,42.1391,4867.35,2940000,-8160.10107421875,588
20.1856,4412.85,589,41.4125,4886.22,2945000,-7997.7490234375,589
20.0392,4875.24,590,42.2396,4915.87,2950000,-8143.74755859375,590
20.3802,4867.68,591,42.0381,4886.07,2955000,-7912.31591796875,591
19.983,4825.08,592,41.8061,4859.79,2960000,-7962.8583984375,592
17.9671,4608.52,593,41.4197,4834.93,2965000,-7936.74267578125,593
19.0941,4468.53,594,41.6253,4885.45,2970000,-8114.03955078125,594
19.0657,4849.04,595,41.5426,4860.59,2975000,-8011.548828125,595
19.5016,4887.9,596,41.658,4934.22,2980000,-8076.71923828125,596
19.2365,4885.85,597,41.7897,4912.87,2985000,-8107.7548828125,597
19.9683,4906.2,598,41.8462,4931.73,2990000,-8194.8466796875,598
20.2155,4851.03,599,41.817,4896.96,2995000,-8212.6025390625,599
20.1096,4684.23,600,42.145,4918.87,3000000,-8014.4462890625,600
20.8579,4922.42,601,41.9765,4968.0,3005000,-8057.56494140625,601
19.8246,4867.81,602,41.8365,4900.87,3010000,-8095.0625,602
18.6898,4840.71,603,41.7873,4860.11,3015000,-8130.4853515625,603
17.6681,4869.98,604,42.0088,4896.62,3020000,-8161.63818359375,604
19.9596,4874.84,605,42.0538,4895.2,3025000,-8211.0029296875,605
19.4209,2353.55,606,42.9296,2616.86,3030000,-7871.18359375,606
17.6509,3522.9,607,42.1472,4916.82,3035000,-8197.7451171875,607
17.9193,4674.95,608,41.678,4926.92,3040000,-8118.4423828125,608
19.8737,4846.54,609,41.6066,4871.16,3045000,-8206.6845703125,609
19.6366,4617.93,610,41.761,4889.87,3050000,-8691.9150390625,610
19.933,4844.98,611,42.4492,4891.46,3055000,-8546.9580078125,611
19.1463,4865.73,612,42.145,4905.13,3060000,-8608.0205078125,612
20.0764,4873.68,613,42.3324,4892.3,3065000,-8331.8642578125,613
18.2824,3990.08,614,42.5793,4913.17,3070000,-8391.2666015625,614
19.997,4847.88,615,41.8589,4904.33,3075000,-8521.9091796875,615
18.6106,4743.0,616,41.865,4904.75,3080000,-8568.013671875,616
20.9776,4816.56,617,42.6008,4857.25,3085000,-8556.701171875,617
19.0489,4638.71,618,42.2121,4876.48,3090000,-8669.5009765625,618
20.0016,4859.04,619,42.0549,4974.11,3095000,-8762.9189453125,619
20.1421,4803.95,620,42.6777,4830.65,3100000,-8656.169921875,620
18.2947,4802.93,621,42.2829,4864.84,3105000,-8612.05859375,621
20.4519,4689.81,622,42.0806,4932.6,3110000,-8794.1044921875,622
19.5436,4664.79,623,42.1401,4907.22,3115000,-8347.576171875,623
19.2762,4754.88,624,42.1718,4839.9,3120000,-8662.009765625,624
20.9718,4825.09,625,43.0573,4830.66,3125000,-8615.1806640625,625
20.6041,4902.33,626,42.0441,4951.22,3130000,-8612.142578125,626
20.4459,3974.4,627,42.4179,4956.91,3135000,-8438.30078125,627
19.2089,4816.75,628,41.952,4864.74,3140000,-8724.0302734375,628
19.8755,4695.55,629,42.4872,4979.41,3145000,-8596.2294921875,629
20.667,4847.87,630,41.6798,4915.15,3150000,-8511.0869140625,630
21.0968,4579.23,631,42.4695,4817.0,3155000,-8862.7822265625,631
20.1298,4746.73,632,42.558,4812.51,3160000,-8996.4619140625,632
20.2748,4825.97,633,42.0141,4846.76,3165000,-8600.9697265625,633
19.6836,4620.02,634,41.9665,4863.4,3170000,-8750.0322265625,634
21.1304,4727.61,635,42.6889,4791.53,3175000,-9127.5771484375,635
20.5868,4706.32,636,41.9844,4819.34,3180000,-8675.7177734375,636
19.6724,4020.15,637,42.2917,4346.39,3185000,-8709.7861328125,637
18.805,4743.64,638,41.538,4859.94,3190000,-8692.3046875,638
20.6297,4846.76,639,41.7357,4856.07,3195000,-8758.44921875,639
20.5337,4786.82,640,42.1457,4810.75,3200000,-9006.7578125,640
18.5071,4513.68,641,41.8179,4781.03,3205000,-8756.6357421875,641
19.4214,4641.11,642,41.9398,4899.14,3210000,-8868.3486328125,642
19.9369,4837.36,643,41.6467,4885.83,3215000,-8806.9453125,643
47.9661,333.82,644,52.3303,325.68,3220000,-6522.11572265625,644
47.8437,354.24,645,51.5937,335.08,3225000,-7505.0498046875,645
42.5101,486.43,646,49.3053,526.13,3230000,-7072.21484375,646
16.5112,2962.04,647,42.8223,2404.12,3235000,-9176.2705078125,647
29.5391,556.68,648,47.0386,714.16,3240000,-7982.52197265625,648
30.0079,3063.88,649,43.1635,2793.05,3245000,-8708.205078125,649
21.9571,3421.9,650,41.8284,2526.86,3250000,-9221.2421875,650
20.2002,4533.83,651,41.1642,4015.26,3255000,-9238.9296875,651
17.8982,4250.07,652,41.5404,4481.61,3260000,-9247.361328125,652
21.3278,4517.92,653,41.6019,4558.75,3265000,-9270.005859375,653
26.8623,4084.44,654,41.2228,4780.96,3270000,-8914.8515625,654
18.6124,4595.6,655,41.435,4865.01,3275000,-9151.3955078125,655
18.3016,4794.61,656,41.1169,4850.45,3280000,-9218.8740234375,656
19.4758,4779.09,657,41.7573,4826.75,3285000,-9293.4951171875,657
19.0006,4810.93,658,41.5206,4833.3,3290000,-9208.8173828125,658
20.4901,4817.3,659,41.3555,4854.71,3295000,-9089.978515625,659
18.7334,4813.48,660,41.3125,4878.73,3300000,-9324.4150390625,660
21.5267,4776.07,661,41.9395,4787.58,3305000,-9268.654296875,661
23.1023,4174.36,662,41.8674,4875.66,3310000,-9261.6591796875,662
19.5646,4833.53,663,42.2603,4946.71,3315000,-9683.271484375,663
19.5811,4792.63,664,41.8347,4862.19,3320000,-9682.0126953125,664
19.5391,4743.54,665,41.9458,4614.52,3325000,-9176.3037109375,665
21.0842,4808.87,666,41.5879,4991.21,3330000,-9389.271484375,666
19.4705,4866.55,667,41.4649,4928.83,3335000,-9375.927734375,667
21.8527,4532.31,668,41.8557,4747.54,3340000,-9692.2578125,668
19.2283,4199.83,669,41.6352,4117.89,3345000,-9723.0048828125,669
19.2644,4732.45,670,42.2993,4829.5,3350000,-9659.9560546875,670
18.7856,4183.88,671,42.089,4970.22,3355000,-9682.8046875,671
19.7808,4844.07,672,41.8472,4940.76,3360000,-9706.22265625,672
19.5536,4834.97,673,42.1592,4463.51,3365000,-9721.541015625,673
25.809,3803.4,674,42.0379,4000.75,3370000,-8899.73828125,674
19.226,4494.16,675,42.1644,4979.49,3375000,-9280.70703125,675
28.2095,4732.45,676,42.356,5015.76,3380000,-9035.796875,676
24.5844,3398.12,677,42.7435,2475.7,3385000,-9309.9462890625,677
20.4385,4660.42,678,42.0903,4653.6,3390000,-9559.5859375,678
23.5866,4848.27,679,42.0726,4902.8,3395000,-9363.5537109375,679
32.8984,4610.54,680,42.7769,4770.65,3400000,-9394.4853515625,680
26.8035,4893.76,681,42.762,4946.89,3405000,-9758.09765625,681
19.1846,4882.47,682,41.3897,4966.55,3410000,-9541.18359375,682
20.1909,4680.61,683,41.5277,4924.2,3415000,-9609.609375,683
19.7587,4705.48,684,41.431,4903.49,3420000,-9488.1953125,684
30.3157,2264.57,685,41.7015,4803.66,3425000,-9642.5546875,685
61.362,437.97,686,49.8962,370.99,3430000,-8684.669921875,686
39.8041,291.79,687,50.8727,306.56,3435000,-7394.3125,687
29.7125,1268.49,688,45.4337,1028.49,3440000,-9358.564453125,688
32.3995,1134.64,689,45.0731,1950.45,3445000,-8977.1962890625,689
20.8672,2770.43,690,42.6442,2850.7,3450000,-9264.0361328125,690
19.2625,3751.35,691,42.2774,3294.0,3455000,-9351.1572265625,691
23.4538,3322.78,692,42.2748,3958.97,3460000,-9543.947265625,692
20.5914,4718.11,693,42.2546,4697.78,3465000,-9945.048828125,693
21.8294,4387.35,694,41.9984,4883.54,3470000,-10247.029296875,694
20.6968,4877.24,695,42.6158,4921.05,3475000,-10140.046875,695
21.3117,4921.64,696,41.7308,5021.28,3480000,-10055.74609375,696
21.2831,4806.62,697,41.2507,4903.42,3485000,-10015.3349609375,697
21.2163,4824.44,698,41.7269,5008.77,3490000,-10152.6767578125,698
21.3794,4952.43,699,41.7522,4984.13,3495000,-9928.0634765625,699
21.7415,4751.27,700,41.5606,4962.95,3500000,-10066.201171875,700
22.3456,4915.35,701,42.1577,4929.76,3505000,-9903.251953125,701
21.0821,4917.21,702,42.0543,4958.13,3510000,-10396.650390625,702
21.8714,4894.78,703,42.3324,4923.93,3515000,-10114.748046875,703
21.2183,4918.15,704,42.3419,4967.88,3520000,-10451.513671875,704
21.5814,4836.89,705,42.5058,4947.14,3525000,-10005.79296875,705
22.0142,4733.61,706,42.4176,4940.62,3530000,-10339.244140625,706
22.2194,4887.27,707,42.6109,4955.11,3535000,-10295.642578125,707
22.2449,4904.12,708,42.5385,4950.87,3540000,-10454.08984375,708
23.1779,4882.96,709,42.5889,4947.85,3545000,-10255.515625,709
22.1331,4965.87,710,42.2264,5004.04,3550000,-10325.66796875,710
20.4782,4981.39,711,41.7629,5015.15,3555000,-9978.453125,711
21.2435,4935.88,712,42.2701,4951.73,3560000,-10139.4892578125,712
21.588,5009.91,713,42.255,5062.79,3565000,-10407.328125,713
21.2181,4916.17,714,42.3,4971.42,3570000,-10065.8662109375,714
21.0206,4966.86,715,42.0143,5035.02,3575000,-10280.271484375,715
21.7445,4934.38,716,42.5925,4975.48,3580000,-10171.6865234375,716
21.4254,4959.57,717,42.4366,5023.03,3585000,-10377.8779296875,717
21.1765,4944.41,718,42.2682,5003.68,3590000,-10138.9765625,718
20.728,4958.62,719,42.3209,4996.92,3595000,-10056.328125,719
20.691,4945.36,720,41.9166,4993.99,3600000,-10220.6767578125,720
19.9796,4935.93,721,42.1785,4991.19,3605000,-10313.044921875,721
20.5608,4959.16,722,42.4396,5007.13,3610000,-10157.298828125,722
20.883,4935.78,723,42.6814,4989.19,3615000,-10107.779296875,723
31.0248,4541.68,724,42.5097,5036.73,3620000,-9750.291015625,724
20.2102,4975.94,725,42.5004,5011.75,3625000,-10145.8203125,725
27.1219,3163.07,726,43.0206,4971.44,3630000,-10236.2744140625,726
23.3089,4282.63,727,42.2415,5010.78,3635000,-10142.8828125,727
20.1109,4778.95,728,41.5522,4947.38,3640000,-10301.244140625,728
20.6003,4483.0,729,42.7033,4753.17,3645000,-10323.04296875,729
20.9039,4895.8,730,42.443,4895.41,3650000,-10309.6962890625,730
20.0296,4887.18,731,42.1065,4890.88,3655000,-10020.8701171875,731
21.5259,3310.61,732,42.0583,4936.28,3660000,-10051.0439453125,732
20.4963,4668.98,733,41.6589,4899.2,3665000,-10311.193359375,733
20.4465,4947.31,734,42.0804,4963.17,3670000,-10166.333984375,734
19.7533,4896.88,735,42.1848,4947.07,3675000,-10301.0615234375,735
19.5156,4758.8,736,41.9787,5003.09,3680000,-10240.9609375,736
19.6595,4942.92,737,42.0111,4927.67,3685000,-10455.365234375,737
20.2055,4963.51,738,42.317,5014.81,3690000,-10431.361328125,738
23.5245,4944.25,739,42.313,3822.53,3695000,-10674.8154296875,739
19.6771,4947.35,740,42.4504,4998.55,3700000,-10246.576171875,740
20.2592,4916.76,741,42.1167,4970.99,3705000,-10414.376953125,741
20.5027,4945.34,742,41.7897,4967.38,3710000,-10514.546875,742
20.1548,4941.23,743,42.1325,4955.02,3715000,-10811.697265625,743
20.2766,4976.18,744,42.1981,5036.2,3720000,-10679.12109375,744
22.5782,4747.92,745,42.1931,4976.84,3725000,-10796.0029296875,745
61.6126,2115.71,746,44.1068,4537.65,3730000,-10529.6142578125,746
20.4647,4926.87,747,42.7379,4957.99,3735000,-10809.1875,747
20.3031,4970.24,748,42.4899,5040.62,3740000,-10670.83203125,748
20.7174,4983.31,749,42.2276,4834.96,3745000,-10613.517578125,749
32.1316,4744.25,750,42.7738,4977.17,3750000,-10545.4599609375,750
23.8861,4698.14,751,42.5339,4942.09,3755000,-10799.404296875,751
20.5617,4932.73,752,42.3254,4989.83,3760000,-10761.013671875,752
54.2691,662.84,753,47.0444,268.94,3765000,-11149.3740234375,753
28.1638,4725.77,754,42.147,5022.51,3770000,-10905.2978515625,754
34.9811,4732.11,755,43.1382,5017.14,3775000,-10968.796875,755
44.4797,3124.52,756,44.0758,4986.76,3780000,-11404.2802734375,756
20.6343,4719.42,757,42.0816,4986.42,3785000,-10699.7119140625,757
51.129,2054.03,758,43.8319,1248.09,3790000,-11292.40625,758
64.0672,29.75,759,47.1113,-2.48,3795000,-11513.6767578125,759
57.2587,2137.18,760,44.4147,4093.03,3800000,-10956.3046875,760
75.9906,-3.52,761,51.6895,-3.59,3805000,-11491.638671875,761
20.8747,4961.1,762,42.6506,4999.26,3810000,-10581.87109375,762
21.6548,4882.71,763,42.9188,4922.08,3815000,-10769.716796875,763
21.1713,4966.74,764,42.6667,4996.89,3820000,-10821.01171875,764
21.1106,4932.55,765,42.4891,4962.38,3825000,-10746.54296875,765
