Reward Loss,Running Update Time,Running Reverse KL,Real Det Return,Real Sto Return,Running Env Steps,Itration,Running Forward KL
-406.033935546875,73,19.0398,4233.68,4290.83,365000,73,41.2973
-410.5525207519531,74,18.7903,4366.83,4321.59,370000,74,41.0176
-404.36669921875,75,17.5826,4360.84,4205.47,375000,75,40.6597
-437.1346740722656,76,19.1026,4453.13,3990.6,380000,76,41.185
-441.8238525390625,77,18.9052,4522.61,4422.28,385000,77,41.7074
-469.38623046875,78,19.8907,4329.25,4307.46,390000,78,41.4887
-474.0942077636719,79,19.1295,4319.14,4367.52,395000,79,41.6724
-434.1831359863281,80,17.6516,4468.21,4434.94,400000,80,40.7634
-427.1576232910156,81,16.8959,4290.0,4255.38,405000,81,41.2373
-470.2514343261719,82,19.1025,4460.17,4387.96,410000,82,41.3079
-481.6634826660156,83,18.5274,4410.17,4438.8,415000,83,40.9087
-465.8301696777344,84,19.072,4445.88,4406.17,420000,84,41.4395
-481.5821228027344,85,18.4101,4352.77,4334.84,425000,85,41.542
-506.2875671386719,86,20.5441,4519.89,4419.27,430000,86,41.3405
-492.9437561035156,87,18.9795,4399.5,4352.05,435000,87,40.9709
-488.8063659667969,88,18.3473,4502.34,4444.75,440000,88,40.882
-509.4342346191406,89,18.6534,4559.8,4494.32,445000,89,40.7048
-546.2032470703125,90,20.0997,4379.05,4352.9,450000,90,41.3037
-491.955810546875,91,18.4716,4432.17,4401.16,455000,91,40.1106
-505.5618896484375,92,19.4168,4536.37,4537.73,460000,92,40.3527
-555.0286865234375,93,18.9459,4434.7,4479.44,465000,93,40.7341
-551.0341186523438,94,19.4298,4450.46,4400.52,470000,94,40.8697
-532.6983032226562,95,18.9477,4571.79,4540.42,475000,95,40.3444
-591.3671875,96,20.4262,4602.98,4298.67,480000,96,42.369
-585.111572265625,97,19.1796,4435.62,4417.47,485000,97,41.2379
-550.7239379882812,98,18.0169,4493.4,4432.99,490000,98,40.9849
-527.7789916992188,99,17.7148,4491.04,4472.84,495000,99,40.0629
-519.7984008789062,100,16.8823,4485.56,4473.82,500000,100,40.308
-573.9923706054688,101,18.8949,4502.09,4525.98,505000,101,39.9179
-558.6876831054688,102,16.7498,4690.3,4297.57,510000,102,40.3574
-590.9266357421875,103,19.0024,4448.28,4462.98,515000,103,40.3975
-641.4659423828125,104,21.0728,4650.52,4544.08,520000,104,41.7111
-631.5897827148438,105,17.9372,4489.75,4444.98,525000,105,39.8073
-550.5159912109375,106,17.5005,4593.03,4560.77,530000,106,39.4606
-578.3435668945312,107,16.6354,4628.78,4512.83,535000,107,39.7526
-596.5491333007812,108,16.9058,4517.34,4448.42,540000,108,40.334
-616.3862915039062,109,19.1349,4451.34,4411.63,545000,109,40.3658
-619.1321411132812,110,18.549,4580.86,4518.56,550000,110,40.3006
-567.0994262695312,111,16.3182,4461.2,4451.51,555000,111,39.8531
-603.7684936523438,112,17.9518,4529.61,4481.95,560000,112,40.0712
-585.99560546875,113,17.1901,4414.34,4406.42,565000,113,39.9028
-598.60791015625,114,18.1998,4554.06,4578.33,570000,114,39.6854
-646.3682250976562,115,17.6152,4581.07,4523.94,575000,115,40.3732
-599.49169921875,116,18.1299,4382.77,4440.86,580000,116,40.5362
-663.6128540039062,117,17.9049,4552.14,4465.25,585000,117,39.6868
-640.8886108398438,118,19.2162,4660.41,4627.22,590000,118,39.4949
-621.3059692382812,119,18.1533,4580.24,4522.78,595000,119,39.4933
-625.3276977539062,120,18.4363,4656.79,4573.68,600000,120,39.4271
-603.5125122070312,121,15.971,4677.49,4517.4,605000,121,38.9209
-619.4035034179688,122,16.9606,4609.16,4534.07,610000,122,38.8609
-645.1163330078125,123,17.6815,4578.46,4119.92,615000,123,39.8472
-713.7561645507812,124,19.3614,4763.98,4711.98,620000,124,40.3347
-661.9412841796875,125,18.1586,4622.09,4607.62,625000,125,39.5524
-671.2532958984375,126,16.3346,4568.31,4525.85,630000,126,39.3982
-738.8074340820312,127,17.0461,1423.77,1140.83,635000,127,44.3811
-739.83203125,128,18.1345,3419.8,3297.83,640000,128,42.6942
-758.2433471679688,129,21.3495,3577.09,3074.21,645000,129,45.2721
-662.3008422851562,130,18.8123,1477.29,1743.29,650000,130,41.7935
-679.1348266601562,131,23.2136,3243.81,2833.46,655000,131,44.7507
-652.73095703125,132,18.2691,1766.67,2562.89,660000,132,43.4073
-927.1375122070312,133,22.8135,4196.45,4199.32,665000,133,42.7051
-859.5973510742188,134,21.1721,4235.22,4102.1,670000,134,42.3657
-815.2028198242188,135,74.7082,97.78,678.43,675000,135,45.8676
-885.5899047851562,136,21.5623,4371.57,4286.81,680000,136,42.0145
-794.8595581054688,137,18.8289,4385.04,4290.07,685000,137,41.3842
-822.9043579101562,138,18.9272,4624.63,4468.23,690000,138,41.1838
-792.1779174804688,139,16.8816,4497.39,4271.12,695000,139,41.1349
-843.4165649414062,140,19.8674,4521.42,4456.98,700000,140,41.2448
-816.1098022460938,141,19.5971,4577.09,4488.56,705000,141,41.5087
-816.8755493164062,142,18.4622,4696.26,4469.47,710000,142,40.2176
-833.087158203125,143,17.243,4593.65,4469.0,715000,143,39.3891
-815.5802612304688,144,15.6325,4744.91,4398.5,720000,144,40.0103
-822.2236328125,145,16.2606,4672.77,4417.56,725000,145,40.0239
-829.45166015625,146,18.4098,4642.93,4539.09,730000,146,39.6514
-822.5630493164062,147,17.3981,4753.44,4566.92,735000,147,39.9617
-785.089111328125,148,16.8018,4699.78,4581.5,740000,148,39.4947
-850.9466552734375,149,18.1946,4819.39,4627.28,745000,149,40.177
-838.933837890625,150,17.1129,4740.99,4564.88,750000,150,39.5049
-854.0208740234375,151,17.899,4646.15,4573.53,755000,151,39.409
-850.1123046875,152,16.8506,4768.33,4626.88,760000,152,39.1999
-843.1371459960938,153,16.6409,4622.25,4523.02,765000,153,39.1692
-829.4403076171875,154,15.5191,4821.39,4551.43,770000,154,39.0341
-858.804931640625,155,16.1861,4825.4,4601.85,775000,155,39.0049
-925.4443359375,156,17.5625,4678.96,4527.66,780000,156,39.6533
-943.7479858398438,157,17.7195,4674.55,4573.19,785000,157,39.2711
-842.4856567382812,158,16.7211,4754.76,4626.04,790000,158,38.54
-846.11474609375,159,17.2534,4819.58,4676.78,795000,159,38.8018
-814.9649047851562,160,16.6046,4845.05,4699.56,800000,160,38.2937
-859.1763916015625,161,16.0246,4891.95,4656.28,805000,161,38.6065
-888.833984375,162,16.4845,4720.92,4574.08,810000,162,39.1565
-874.4017944335938,163,15.5681,4727.81,4593.02,815000,163,38.8374
-885.1682739257812,164,16.4102,4771.47,4623.99,820000,164,38.8001
-859.4873657226562,165,16.2758,4723.95,4605.68,825000,165,38.067
-934.3148803710938,166,17.2332,4692.2,4589.33,830000,166,39.8669
-812.9013671875,167,15.4715,4668.42,4659.26,835000,167,38.8331
-912.6907348632812,168,15.7916,4827.88,4580.15,840000,168,38.8749
-868.5960083007812,169,15.7699,4727.39,4614.43,845000,169,38.6319
-940.4835205078125,170,17.1489,4772.48,4656.78,850000,170,39.3061
-922.352783203125,171,15.5638,4827.04,4631.13,855000,171,39.1243
-916.223388671875,172,16.8929,4810.56,4651.1,860000,172,40.1386
-935.8106689453125,173,17.347,4784.88,4687.96,865000,173,39.5068
-938.4568481445312,174,16.038,4889.91,4701.93,870000,174,38.9738
-893.7936401367188,175,15.9175,4781.42,4679.62,875000,175,38.3543
-939.37646484375,176,14.8568,4849.08,4589.09,880000,176,39.1245
-950.9111328125,177,15.7539,4797.99,4664.89,885000,177,38.8118
-926.082763671875,178,16.3807,4806.31,4675.98,890000,178,38.082
-965.9638671875,179,16.6335,4821.71,4696.94,895000,179,39.8132
-1090.830810546875,180,28.1529,2408.84,1867.56,900000,180,44.8765
-1045.4200439453125,181,17.7887,4273.17,3747.15,905000,181,42.4723
-1193.582763671875,182,19.9737,3825.76,3998.74,910000,182,42.1336
-1100.5626220703125,183,19.2732,4434.81,4384.7,915000,183,40.465
-1144.8984375,184,18.5076,4519.6,4475.05,920000,184,40.3216
-1219.025634765625,185,18.8602,4333.77,4368.93,925000,185,40.7993
-1043.5616455078125,186,16.0677,4629.76,4507.31,930000,186,39.7945
-1120.5369873046875,187,17.0398,4722.75,4533.13,935000,187,39.3549
-1157.9007568359375,188,16.6707,4679.01,4386.73,940000,188,40.833
-1080.973876953125,189,17.0641,4732.4,4542.43,945000,189,39.0481
-1155.3984375,190,18.5285,4808.08,4606.41,950000,190,39.4739
-1191.0738525390625,191,18.4391,4775.85,4483.31,955000,191,39.855
-1129.115234375,192,17.7273,4897.13,4646.81,960000,192,38.873
-1162.2646484375,193,18.2001,4689.71,4643.72,965000,193,39.4631
-1123.7327880859375,194,17.0154,4689.91,4647.23,970000,194,39.2954
-1138.0426025390625,195,17.2532,4797.82,4621.39,975000,195,38.849
-1069.1195068359375,196,16.9193,4739.29,4671.9,980000,196,38.3863
-1107.9547119140625,197,16.2916,4839.04,4636.19,985000,197,38.0903
-1365.5833740234375,198,17.8285,3754.7,3664.61,990000,198,42.8269
-1235.52197265625,199,24.1881,980.54,768.53,995000,199,47.1735
-1136.1549072265625,200,19.4388,3693.72,3722.44,1000000,200,43.575
-1317.4615478515625,201,30.9654,4178.73,3322.95,1005000,201,43.7319
-1396.623291015625,202,21.443,3533.01,3672.67,1010000,202,44.2215
-1313.956298828125,203,19.7614,3327.92,3428.48,1015000,203,43.6678
-1409.63671875,204,21.2754,3916.73,3783.16,1020000,204,43.6735
-1419.9168701171875,205,20.1425,4269.28,4217.08,1025000,205,40.11
-1411.7236328125,206,19.3965,4383.42,4260.23,1030000,206,40.2139
-1311.1220703125,207,17.9743,4338.47,3380.99,1035000,207,42.7215
-1404.237060546875,208,23.5688,3697.35,2883.84,1040000,208,42.3846
-1294.92138671875,209,16.9587,4750.21,4510.77,1045000,209,38.7937
-1289.6793212890625,210,16.9425,4868.61,4468.81,1050000,210,38.7164
-1319.86474609375,211,17.419,4765.79,4579.44,1055000,211,38.9509
-1253.2725830078125,212,17.3952,4631.33,4584.11,1060000,212,38.5645
-1294.3724365234375,213,16.9587,4550.16,4544.11,1065000,213,38.3121
-1269.8408203125,214,16.9859,4588.05,4611.05,1070000,214,38.0503
-1233.0233154296875,215,17.0192,4663.74,4694.95,1075000,215,37.8829
-1299.4754638671875,216,17.4153,4668.95,4662.17,1080000,216,38.8146
-1283.66943359375,217,16.4476,4630.83,4619.73,1085000,217,37.7695
-1281.308837890625,218,17.1339,4719.72,4622.85,1090000,218,37.7171
-1244.0933837890625,219,16.549,4697.55,4670.18,1095000,219,37.6769
-1267.39599609375,220,16.5065,4855.68,4650.16,1100000,220,37.8381
-1230.7607421875,221,16.3073,4795.44,4726.56,1105000,221,37.2919
-1246.5301513671875,222,16.7911,4786.67,4722.92,1110000,222,37.5356
-1242.4752197265625,223,16.1507,4811.08,4734.32,1115000,223,38.2495
-1265.086669921875,224,16.1391,4798.78,4759.94,1120000,224,37.5274
-1240.795166015625,225,16.4982,4811.04,4763.23,1125000,225,37.2896
-1285.4449462890625,226,16.5942,4771.49,4746.21,1130000,226,37.7871
-1243.037353515625,227,16.0986,4777.05,4726.25,1135000,227,37.34
-1228.8067626953125,228,16.2673,4839.01,4806.93,1140000,228,37.0691
-1285.164794921875,229,16.2569,4768.63,4711.42,1145000,229,38.0663
-1251.1729736328125,230,15.9553,4765.23,4736.8,1150000,230,36.864
-1220.866455078125,231,16.2227,4885.45,4836.64,1155000,231,37.5862
-1248.318359375,232,16.12,4944.81,4807.18,1160000,232,37.8332
-1250.4501953125,233,16.3313,4876.91,4787.41,1165000,233,37.7897
-1276.3798828125,234,16.4316,4946.47,4839.79,1170000,234,37.2482
-1280.810791015625,235,16.0481,4882.77,4797.52,1175000,235,37.699
-1264.9708251953125,236,16.3654,4913.17,4843.36,1180000,236,37.8386
-1260.138916015625,237,15.8596,4931.71,4828.43,1185000,237,37.6655
-1305.6165771484375,238,15.9799,4778.3,4738.36,1190000,238,37.9641
-1250.099853515625,239,16.1736,4832.29,4789.61,1195000,239,37.8016
-1294.07763671875,240,16.5201,4769.62,4775.16,1200000,240,37.8222
-1265.1009521484375,241,16.1366,4828.62,4795.11,1205000,241,37.688
-1276.0047607421875,242,15.5971,4874.49,4603.05,1210000,242,37.4365
-1311.2152099609375,243,15.7854,4853.9,4758.57,1215000,243,38.0753
-1258.5113525390625,244,16.0764,4933.72,4790.28,1220000,244,37.8747
-1322.7186279296875,245,15.942,4866.61,4785.7,1225000,245,37.8459
-1347.1517333984375,246,15.9531,4857.1,4794.07,1230000,246,38.5705
-1369.9293212890625,247,15.814,4781.41,4735.21,1235000,247,38.0175
-1330.7623291015625,248,15.523,4829.34,4738.64,1240000,248,38.0176
-1340.56787109375,249,15.8508,4863.35,4574.4,1245000,249,38.0342
-1408.6478271484375,250,15.2265,4739.24,4734.24,1250000,250,39.0129
-1385.7899169921875,251,15.507,4806.3,4786.55,1255000,251,38.4476
-1330.8770751953125,252,16.3946,4921.2,4840.77,1260000,252,37.8841
-1405.52001953125,253,15.8825,4724.49,4752.92,1265000,253,37.5314
-1379.5213623046875,254,15.6589,4883.33,4827.17,1270000,254,37.9033
-1393.6968994140625,255,15.8544,4726.44,4754.98,1275000,255,38.4121
-1392.35009765625,256,15.2728,4834.33,4599.81,1280000,256,37.8873
-1363.1390380859375,257,15.719,4946.8,4839.2,1285000,257,38.1682
-1384.4122314453125,258,15.499,4776.4,4754.42,1290000,258,37.9804
-1411.2330322265625,259,16.3581,4812.15,4686.88,1295000,259,37.957
-1451.350341796875,260,18.2497,4767.46,4746.94,1300000,260,39.5698
-1377.952880859375,261,15.3926,4784.42,4783.59,1305000,261,37.9371
-1415.3143310546875,262,16.7636,4986.84,4855.5,1310000,262,38.259
-1403.750244140625,263,15.5195,4786.56,4817.76,1315000,263,37.8924
-1434.765869140625,264,16.8473,4861.34,4870.65,1320000,264,38.1175
-1446.311767578125,265,16.1074,4903.7,4830.78,1325000,265,37.5688
-1394.4771728515625,266,16.8327,4955.4,4881.23,1330000,266,37.7472
-1448.5447998046875,267,16.4358,5010.9,4826.03,1335000,267,38.414
-1478.89013671875,268,15.875,4886.74,4847.15,1340000,268,37.8326
-1460.635986328125,269,16.8451,4827.66,4764.15,1345000,269,37.7491
-1522.4329833984375,270,16.5975,4936.93,4803.29,1350000,270,38.4053
-1527.98095703125,271,16.6921,4871.82,4790.45,1355000,271,37.9736
-1540.475830078125,272,16.5799,4914.69,4678.09,1360000,272,37.2311
-1546.202392578125,273,15.9561,4867.62,4776.5,1365000,273,38.6126
-1532.4356689453125,274,16.1252,5005.8,4867.56,1370000,274,37.9733
-1551.059814453125,275,16.1768,4951.55,4799.86,1375000,275,38.6357
-1599.4671630859375,276,16.7602,4840.14,4788.37,1380000,276,38.2385
-1585.575439453125,277,16.1595,5021.62,4852.5,1385000,277,37.7745
-1582.1966552734375,278,17.2206,5012.94,4874.34,1390000,278,37.8023
-1595.2288818359375,279,16.956,4945.82,4906.43,1395000,279,38.0506
-1535.8212890625,280,17.3654,5077.57,4939.5,1400000,280,37.8341
-1661.177001953125,281,17.8768,4843.13,4455.83,1405000,281,38.2784
-1582.2900390625,282,16.744,4955.56,4892.35,1410000,282,37.6357
-1620.2862548828125,283,17.8256,4972.56,4907.66,1415000,283,37.6961
-1570.8291015625,284,16.5313,5067.6,4957.76,1420000,284,37.6585
-1762.56689453125,285,22.1409,5107.1,4522.02,1425000,285,38.5391
-1615.8907470703125,286,17.268,5069.68,5003.36,1430000,286,37.5807
-1600.8411865234375,287,16.9143,5116.1,4955.42,1435000,287,37.1321
-1542.658447265625,288,17.538,5072.04,4980.1,1440000,288,37.7174
-1549.408203125,289,18.0507,5087.56,4940.73,1445000,289,37.0769
-1644.0401611328125,290,18.0235,5040.32,4936.16,1450000,290,37.3144
-1673.110107421875,291,17.618,5120.82,4920.29,1455000,291,37.3054
-1706.010986328125,292,17.4588,5108.9,4928.77,1460000,292,37.3912
-1711.6065673828125,293,17.6994,5149.94,4961.96,1465000,293,37.7055
-1700.01025390625,294,17.766,5113.17,4974.23,1470000,294,37.1565
-1653.871826171875,295,17.4404,5197.99,4991.29,1475000,295,37.268
-1658.0570068359375,296,17.2923,5071.18,5013.64,1480000,296,37.8646
-1630.691650390625,297,16.7962,5173.81,5056.21,1485000,297,37.2802
-1699.18212890625,298,16.2583,5164.25,4977.33,1490000,298,37.883
-1745.2799072265625,299,17.6818,4919.91,4945.75,1495000,299,38.6062
-1800.602294921875,300,17.4512,4839.44,4857.83,1500000,300,39.8259
-2189.500244140625,301,28.051,4139.53,3880.33,1505000,301,41.2566
-2375.709716796875,302,17.7139,4254.48,4257.2,1510000,302,41.6585
-2195.18701171875,303,17.9809,4340.87,4240.32,1515000,303,40.1517
-2117.592529296875,304,16.783,4302.56,4349.08,1520000,304,40.935
-2150.055908203125,305,17.677,3981.96,4374.18,1525000,305,40.8036
-1811.9521484375,306,17.4147,5114.28,4870.82,1530000,306,37.2971
-1874.715576171875,307,16.8708,4788.11,4773.83,1535000,307,37.8533
-1934.0321044921875,308,17.1641,4830.6,4770.22,1540000,308,38.3181
-1896.1890869140625,309,17.561,4892.13,4801.26,1545000,309,38.2351
-1908.9146728515625,310,17.5189,4942.01,4807.89,1550000,310,38.1578
-1922.39501953125,311,17.3651,4773.01,4828.94,1555000,311,38.5973
-1909.872314453125,312,17.6574,4863.72,4852.32,1560000,312,38.062
-1928.962646484375,313,16.9952,4878.42,4884.38,1565000,313,37.84
-1917.896240234375,314,17.7593,4928.99,4876.14,1570000,314,38.3669
-1979.0216064453125,315,17.3753,5056.89,4864.99,1575000,315,37.1251
-1867.0223388671875,316,16.7192,4960.28,4916.52,1580000,316,37.324
-1918.4063720703125,317,17.0927,4991.49,4961.52,1585000,317,37.2112
-1848.25634765625,318,16.8461,4975.1,4946.16,1590000,318,37.3925
-1903.042724609375,319,17.3788,4977.62,4955.63,1595000,319,37.8177
-1935.100341796875,320,17.9493,4969.59,4982.29,1600000,320,37.8837
-1854.6092529296875,321,17.2523,4960.02,4957.61,1605000,321,37.4437
-1900.9588623046875,322,17.7165,4912.39,4942.11,1610000,322,37.4668
-1901.37158203125,323,17.708,4922.16,4921.52,1615000,323,38.3286
-2049.599365234375,324,17.1303,4928.17,4471.13,1620000,324,38.8319
-1940.4661865234375,325,17.8311,4923.44,4915.88,1625000,325,39.1036
-2181.064208984375,326,18.3582,4329.14,4525.88,1630000,326,39.606
-3115.327392578125,327,32.8749,1016.56,1759.01,1635000,327,46.5823
-2354.543701171875,328,18.9925,4937.69,4914.68,1640000,328,38.2837
-2084.982666015625,329,18.7857,4788.71,4803.91,1645000,329,38.909
-2093.942138671875,330,18.8205,4784.45,4847.68,1650000,330,39.0152
-2116.42041015625,331,17.8728,4920.01,4863.11,1655000,331,39.0185
-2151.599853515625,332,18.0684,4928.27,4950.43,1660000,332,38.2174
-3167.2607421875,333,81.494,550.45,946.58,1665000,333,43.6742
-2371.2109375,334,19.2232,4842.79,4743.95,1670000,334,38.8574
-2295.251708984375,335,19.2743,4752.22,4588.98,1675000,335,38.6262
-2271.96923828125,336,18.0578,4888.36,4788.11,1680000,336,38.254
-2225.049560546875,337,18.0898,4976.27,4820.9,1685000,337,38.8207
-2206.29150390625,338,17.0265,5021.39,4805.82,1690000,338,38.7414
-2150.06005859375,339,17.7075,5035.97,4911.91,1695000,339,38.7177
-2192.94921875,340,17.4826,4997.49,4870.4,1700000,340,38.0092
-2137.27587890625,341,17.5489,4934.6,4889.4,1705000,341,37.4939
-2158.32763671875,342,17.4239,4968.76,4949.92,1710000,342,37.1228
-2144.849853515625,343,17.5169,4963.78,4738.21,1715000,343,37.2128
-2193.5029296875,344,17.2944,5019.31,4975.22,1720000,344,38.2411
-2222.37060546875,345,18.6541,4939.83,5039.94,1725000,345,37.8871
-2231.089111328125,346,17.4932,4242.31,4453.81,1730000,346,38.0842
-2258.5263671875,347,18.2745,4884.4,4416.05,1735000,347,38.7987
-2634.84423828125,348,23.0706,4709.4,3695.68,1740000,348,40.0733
-2503.117919921875,349,18.8117,4583.12,4668.05,1745000,349,38.9139
-2432.4736328125,350,19.3188,4821.84,4564.72,1750000,350,38.8885
-2444.774658203125,351,19.2874,4695.74,4666.56,1755000,351,38.693
-2474.492431640625,352,19.4091,4646.79,4686.64,1760000,352,39.1355
-2446.04345703125,353,18.4958,4722.78,4777.84,1765000,353,38.5352
-2476.80419921875,354,18.5847,4815.43,4783.13,1770000,354,39.2356
-2450.169921875,355,17.874,4712.47,4839.61,1775000,355,39.1455
-2368.16455078125,356,18.3703,4755.22,4625.17,1780000,356,39.0677
-2421.507568359375,357,18.1342,4981.05,4894.01,1785000,357,38.8673
-2368.719482421875,358,18.0891,4904.12,4932.03,1790000,358,38.3192
-2400.64453125,359,17.7015,4954.17,4948.39,1795000,359,38.4708
-2364.3505859375,360,17.2623,4894.24,4940.32,1800000,360,38.0037
-2305.861572265625,361,16.4348,4934.62,4955.39,1805000,361,37.8151
-2374.621826171875,362,16.7636,4876.99,4939.89,1810000,362,38.1034
-2521.666015625,363,17.1655,4858.88,4930.59,1815000,363,37.8844
-2412.850830078125,364,15.5448,4921.62,4778.69,1820000,364,37.342
-2367.939208984375,365,16.4404,4908.14,4930.37,1825000,365,37.8611
-2413.216064453125,366,16.8023,4925.1,4961.36,1830000,366,38.0558
-2507.307861328125,367,16.6191,4910.91,4934.49,1835000,367,38.2541
-2440.92724609375,368,16.1987,4815.77,4900.39,1840000,368,37.9908
-2456.95458984375,369,16.6048,4755.03,4832.95,1845000,369,37.7139
-2500.173583984375,370,16.6864,4790.91,4923.58,1850000,370,37.8354
-2549.186767578125,371,17.1732,4879.44,4949.42,1855000,371,38.5116
-2504.917724609375,372,17.1021,4781.65,4878.79,1860000,372,37.5779
-2558.518798828125,373,16.6714,4808.82,4923.18,1865000,373,37.9498
-2501.046630859375,374,17.3348,4860.1,4934.67,1870000,374,38.1133
-2493.50830078125,375,16.7262,4798.45,4928.97,1875000,375,37.9163
-2570.02099609375,376,16.7865,4870.12,4962.4,1880000,376,37.9014
-2535.090087890625,377,16.7591,4851.68,4915.99,1885000,377,37.481
-2575.636474609375,378,16.7041,4756.13,4884.06,1890000,378,37.4124
-2706.4306640625,379,17.0848,4731.78,4799.93,1895000,379,38.0887
-2642.691162109375,380,16.7957,4811.75,4855.65,1900000,380,38.0414
-2516.58203125,381,16.5792,4794.72,4778.65,1905000,381,37.9507
-2558.73779296875,382,16.9861,4904.84,5011.89,1910000,382,37.8163
