Real Sto Return,Running Reverse KL,Running Forward KL,Real Det Return,Itration
204.52,19.925,32.9265,210.45,0
232.97,25.0286,32.4695,211.69,1
283.0,28.7847,31.795,288.04,2
220.81,41.4726,31.2996,240.37,3
266.9,47.7415,31.1409,289.41,4
316.11,33.0962,32.2242,304.38,5
