Running Forward KL,Real Sto Return,Running Update Time,Reward Loss,Running Reverse KL,Running Env Steps,Real Det Return,Itration
45.819,4436.83,67,-440.37359619140625,23.3606,335000,990.92,67
45.8492,4504.08,68,-446.9500427246094,23.2818,340000,4727.03,68
45.5793,4434.34,69,-463.0335388183594,22.3217,345000,4879.08,69
44.7886,4355.34,70,-477.1982116699219,22.9545,350000,4408.35,70
45.7399,4111.77,71,-493.5981140136719,22.3175,355000,4414.78,71
45.5946,4429.13,72,-520.7124633789062,22.41,360000,4409.04,72
45.9801,4400.16,73,-490.2935485839844,22.4606,365000,4659.59,73
45.3239,3745.7,74,-511.5775451660156,21.993,370000,3207.46,74
45.2516,4271.49,75,-547.219970703125,22.61,375000,4368.38,75
46.754,4436.72,76,-566.2327270507812,24.5305,380000,4432.01,76
45.4356,4190.74,77,-555.081298828125,23.161,385000,4401.77,77
45.2493,4523.6,78,-609.9080200195312,23.8928,390000,4445.82,78
45.7845,4455.74,79,-540.1345825195312,21.909,395000,4428.36,79
46.4827,4453.56,80,-593.8060913085938,22.9122,400000,4534.08,80
46.5249,4188.0,81,-620.4077758789062,23.5269,405000,4546.07,81
46.1327,3967.34,82,-568.8900756835938,21.9964,410000,4650.59,82
44.968,4624.32,83,-665.0171508789062,24.2012,415000,4568.43,83
45.0101,4014.22,84,-656.2715454101562,22.6714,420000,2916.65,84
45.8667,4528.36,85,-674.1904296875,24.5686,425000,4657.81,85
44.2016,4313.5,86,-694.386474609375,23.4145,430000,4395.53,86
45.8105,4482.09,87,-613.3610229492188,21.245,435000,4739.69,87
43.8207,4112.09,88,-631.8203125,20.3712,440000,4467.12,88
44.0088,4543.27,89,-650.1063842773438,21.2565,445000,4045.2,89
44.4007,4350.04,90,-707.281982421875,22.42,450000,4598.85,90
45.1283,4455.57,91,-739.1864013671875,22.8712,455000,4489.27,91
44.7539,4401.61,92,-741.3458862304688,22.1956,460000,4557.56,92
45.968,4553.55,93,-727.3460083007812,22.679,465000,4562.75,93
45.2632,4659.36,94,-762.3959350585938,22.8301,470000,4778.49,94
45.1972,4484.58,95,-754.925537109375,22.5212,475000,4546.59,95
45.5291,4466.56,96,-764.8082275390625,23.4474,480000,4740.17,96
44.2659,4432.94,97,-779.478759765625,22.0158,485000,4666.82,97
44.5836,4658.29,98,-807.7835083007812,22.9748,490000,4677.55,98
44.8076,4550.73,99,-786.2725830078125,22.308,495000,4673.57,99
43.9291,4632.01,100,-837.5425415039062,23.155,500000,4645.42,100
44.6264,4437.61,101,-806.7529296875,22.9357,505000,4776.5,101
46.4267,4527.33,102,-861.1571655273438,24.0448,510000,4626.38,102
44.0754,4588.15,103,-881.0316772460938,22.3214,515000,4686.7,103
45.6096,4401.52,104,-817.3928833007812,22.9915,520000,4694.73,104
43.912,4310.91,105,-913.6390380859375,23.1715,525000,4598.84,105
44.7217,4562.09,106,-896.7293701171875,22.5695,530000,4702.23,106
44.7183,4543.25,107,-921.4932861328125,23.1309,535000,4770.59,107
45.1976,4412.02,108,-917.475830078125,24.0016,540000,4658.62,108
44.7561,4553.49,109,-962.2225952148438,24.1751,545000,4591.35,109
44.1191,4247.66,110,-957.1556396484375,22.6903,550000,4806.61,110
44.2022,4611.12,111,-966.1333618164062,22.8066,555000,4648.38,111
44.6682,4522.21,112,-954.1638793945312,22.7511,560000,4711.92,112
44.1578,4335.83,113,-964.006103515625,21.6391,565000,4612.04,113
44.858,4047.0,114,-987.9310302734375,22.418,570000,4767.45,114
44.329,4453.59,115,-1016.5406494140625,22.3224,575000,4769.38,115
44.0172,4311.5,116,-1004.863525390625,21.0415,580000,4574.19,116
44.6106,4638.93,117,-1049.1412353515625,22.9626,585000,4935.94,117
44.4441,4776.94,118,-1082.5625,23.4251,590000,4981.13,118
44.0553,4640.42,119,-1086.143310546875,22.6765,595000,4812.81,119
44.1151,4570.16,120,-1059.22705078125,21.3988,600000,4672.81,120
44.3725,4262.71,121,-1086.0927734375,23.979,605000,4931.16,121
44.4316,4625.9,122,-1099.707275390625,23.2229,610000,4634.53,122
44.327,4612.33,123,-1106.31494140625,22.8599,615000,4714.48,123
44.4052,4317.82,124,-1100.5958251953125,22.8221,620000,4785.72,124
44.4956,4555.27,125,-1161.825927734375,22.5955,625000,4651.47,125
44.1456,4719.17,126,-1189.52099609375,23.0272,630000,3949.95,126
44.3356,4685.38,127,-1161.65234375,22.459,635000,4758.73,127
44.3514,4599.39,128,-1160.7010498046875,22.9181,640000,4809.2,128
43.517,4615.32,129,-1157.6165771484375,22.2731,645000,4666.79,129
43.8922,4528.85,130,-1207.5648193359375,22.2081,650000,4577.33,130
43.8909,4583.93,131,-1228.1436767578125,22.458,655000,4637.31,131
45.0984,4770.97,132,-1256.550048828125,23.3083,660000,4740.58,132
44.2873,4670.0,133,-1239.846435546875,22.0713,665000,4659.13,133
43.8106,4766.22,134,-1259.2733154296875,22.8163,670000,4731.95,134
43.6185,4726.75,135,-1274.954345703125,21.7101,675000,4740.9,135
44.3515,4661.87,136,-1299.1241455078125,23.6994,680000,4795.18,136
44.3612,4037.61,137,-1279.377685546875,22.1217,685000,4817.04,137
43.9689,4584.79,138,-1316.448974609375,22.2764,690000,4582.42,138
43.7734,4560.37,139,-1286.796630859375,20.9584,695000,4522.49,139
44.2333,4679.0,140,-1329.8597412109375,21.8526,700000,4516.51,140
45.348,4730.36,141,-1379.79931640625,23.5384,705000,4816.49,141
43.9395,4584.94,142,-1318.300537109375,21.3704,710000,4661.94,142
44.2759,4390.6,143,-1333.344970703125,21.5102,715000,4194.11,143
44.0817,4397.2,144,-1381.8333740234375,22.8958,720000,4550.24,144
44.4454,4734.46,145,-1397.4544677734375,22.9939,725000,4753.55,145
43.7877,4659.46,146,-1405.2325439453125,22.2166,730000,4707.07,146
44.2171,4558.1,147,-1431.42578125,22.7127,735000,4539.58,147
44.3018,4793.18,148,-1430.48193359375,23.0862,740000,4811.29,148
43.947,4348.77,149,-1446.4976806640625,21.4154,745000,4642.21,149
44.3466,4587.77,150,-1520.7740478515625,22.673,750000,4858.01,150
44.5307,4749.48,151,-1522.8338623046875,23.2892,755000,4678.3,151
44.1767,4695.21,152,-1488.32861328125,22.1255,760000,4835.65,152
43.6825,4521.72,153,-1554.0135498046875,21.9949,765000,4730.74,153
43.7934,4436.5,154,-1513.4835205078125,21.3399,770000,4410.3,154
44.1271,4664.61,155,-1566.5318603515625,23.602,775000,4705.59,155
44.6446,4870.42,156,-1589.93505859375,23.1429,780000,4768.33,156
44.1524,4336.19,157,-1576.39697265625,22.8382,785000,4629.12,157
44.339,4673.27,158,-1639.249267578125,22.9645,790000,4622.91,158
43.8548,4727.76,159,-1645.771240234375,22.7383,795000,4899.64,159
43.9183,4752.0,160,-1620.8524169921875,21.9227,800000,4664.15,160
44.1388,4644.8,161,-1610.6796875,22.0851,805000,4713.65,161
44.3177,4197.19,162,-1629.1436767578125,21.8071,810000,4708.33,162
43.9121,4644.03,163,-1687.17041015625,22.1367,815000,4806.43,163
44.2662,4735.32,164,-1674.6678466796875,21.7215,820000,4770.79,164
44.3271,4095.02,165,-1699.3397216796875,21.3022,825000,4752.15,165
44.3276,4791.55,166,-1705.2200927734375,23.2232,830000,4881.6,166
44.2337,4731.71,167,-1688.4200439453125,22.8009,835000,4824.44,167
44.209,4336.43,168,-1772.931884765625,22.7785,840000,4269.65,168
43.5043,4581.08,169,-1752.939453125,22.368,845000,4858.01,169
44.1895,4739.75,170,-1674.8197021484375,21.8029,850000,4925.7,170
43.5247,4238.69,171,-1739.7620849609375,21.7663,855000,4933.27,171
43.9064,4492.58,172,-1791.029541015625,22.1771,860000,3198.38,172
44.7972,4851.81,173,-1732.8450927734375,22.8405,865000,4934.86,173
43.835,4729.39,174,-1840.5079345703125,21.5995,870000,4872.15,174
44.655,4855.39,175,-1865.1240234375,23.3557,875000,4862.15,175
44.1462,4319.78,176,-1917.78955078125,22.2246,880000,4896.37,176
43.7901,4714.83,177,-1854.310791015625,20.962,885000,4774.08,177
43.8905,4723.2,178,-1900.3592529296875,21.6711,890000,5068.72,178
44.3554,4946.14,179,-1959.1536865234375,23.3101,895000,4961.43,179
43.9748,4661.09,180,-1825.2265625,21.5523,900000,4787.34,180
43.2825,4829.06,181,-1949.7252197265625,21.8008,905000,4901.73,181
44.5005,4759.52,182,-2016.3299560546875,23.5961,910000,4824.53,182
43.7109,4593.76,183,-1991.4010009765625,23.8428,915000,4915.94,183
43.6442,4851.7,184,-2015.3057861328125,22.8905,920000,4791.17,184
43.6599,4906.72,185,-2058.5810546875,22.9764,925000,4943.49,185
44.3322,4880.85,186,-2071.04443359375,22.6232,930000,4836.24,186
43.8891,4657.75,187,-1997.6341552734375,20.9355,935000,4669.01,187
43.8597,4790.0,188,-2084.1240234375,22.9428,940000,4843.06,188
43.9502,4941.32,189,-2088.834716796875,21.8309,945000,4949.92,189
43.8038,4920.93,190,-2117.958984375,22.3682,950000,4916.71,190
43.2566,4818.13,191,-2093.758544921875,22.5674,955000,5004.93,191
44.1698,4899.83,192,-2107.12158203125,22.8543,960000,5020.91,192
43.4442,4814.87,193,-2104.427978515625,21.972,965000,4972.7,193
44.0731,4901.45,194,-2216.4150390625,23.1545,970000,4967.55,194
43.9473,4948.81,195,-2183.323974609375,23.4291,975000,4978.16,195
43.6217,4882.33,196,-2167.21875,21.9524,980000,4949.78,196
44.3735,4802.06,197,-2259.19140625,23.1387,985000,4810.45,197
44.3167,4735.26,198,-2206.828857421875,22.4931,990000,4896.58,198
43.9264,4890.21,199,-2215.39013671875,21.8643,995000,4891.95,199
43.8124,4956.45,200,-2239.47900390625,22.9132,1000000,4923.96,200
43.3331,4650.1,201,-2184.810302734375,21.6559,1005000,4638.21,201
43.2645,4739.43,202,-2213.08447265625,21.9977,1010000,4930.18,202
43.7656,4737.98,203,-2281.172119140625,22.6276,1015000,5062.1,203
43.6394,4444.18,204,-2286.484130859375,22.9408,1020000,4971.97,204
43.9454,4570.95,205,-2299.83251953125,22.5216,1025000,5051.18,205
43.9948,4557.1,206,-2317.94189453125,21.7212,1030000,5048.81,206
44.1333,4839.67,207,-2396.46630859375,22.7871,1035000,5074.87,207
44.2873,4916.49,208,-2342.314208984375,22.1449,1040000,4972.33,208
44.1476,4721.87,209,-2296.96826171875,23.5779,1045000,4904.44,209
43.8081,4880.32,210,-2366.53515625,23.9275,1050000,5000.38,210
43.7944,4760.94,211,-2399.671875,23.5095,1055000,5023.56,211
44.1562,4831.27,212,-2474.878662109375,24.0073,1060000,4790.17,212
44.5507,4961.77,213,-2505.008544921875,23.3948,1065000,4958.92,213
43.8307,4961.94,214,-2510.24951171875,23.9556,1070000,5056.91,214
44.5316,4930.83,215,-2524.864501953125,23.6262,1075000,4972.25,215
45.2079,4870.75,216,-2525.382568359375,24.6394,1080000,4799.76,216
44.2973,4813.83,217,-2465.8974609375,23.6015,1085000,4757.83,217
44.2652,4871.4,218,-2553.17578125,23.916,1090000,4842.51,218
44.1716,4873.08,219,-2579.540283203125,23.9532,1095000,4817.8,219
44.2518,4730.68,220,-2559.91845703125,23.5102,1100000,4778.32,220
44.4801,4694.83,221,-2543.03271484375,23.7639,1105000,4812.45,221
44.4016,4853.99,222,-2594.9248046875,23.4389,1110000,4932.84,222
43.9713,4929.78,223,-2573.72998046875,22.7926,1115000,5012.43,223
44.2556,4857.22,224,-2646.429931640625,23.4807,1120000,4795.02,224
44.0996,4672.03,225,-2634.7236328125,23.0992,1125000,4573.1,225
44.7028,4797.35,226,-2548.41259765625,21.5851,1130000,4572.36,226
44.686,4898.18,227,-2628.410888671875,21.758,1135000,5047.93,227
44.5207,4720.76,228,-2566.28466796875,21.6153,1140000,4346.23,228
44.4336,4664.45,229,-2598.845947265625,21.4751,1145000,4278.78,229
44.271,4792.94,230,-2774.069580078125,22.7176,1150000,5107.77,230
43.6632,4723.47,231,-2752.05029296875,21.858,1155000,5079.7,231
43.9976,5008.48,232,-2740.717529296875,22.1174,1160000,5176.08,232
44.6828,5079.23,233,-2715.910888671875,22.2227,1165000,5089.96,233
44.3135,4731.89,234,-2861.6689453125,21.9242,1170000,5222.71,234
43.6805,4915.87,235,-2863.519287109375,22.1337,1175000,5159.85,235
43.9816,4809.95,236,-2848.423583984375,23.1529,1180000,4896.94,236
44.3447,4997.17,237,-2788.92431640625,22.5013,1185000,5055.11,237
44.4125,4983.05,238,-3006.67578125,23.7535,1190000,5151.56,238
43.7123,4544.69,239,-2899.8447265625,23.037,1195000,5127.49,239
44.3852,4827.55,240,-2928.701416015625,23.3108,1200000,4753.78,240
44.6886,5021.84,241,-2987.01806640625,23.1749,1205000,5082.72,241
44.099,4823.48,242,-2980.516357421875,22.3026,1210000,5178.61,242
43.3584,4823.76,243,-3004.2197265625,23.0823,1215000,5062.42,243
43.7878,4811.59,244,-2866.26953125,21.5578,1220000,5038.59,244
43.8037,4924.28,245,-3049.73583984375,22.3976,1225000,5009.49,245
44.2055,4999.84,246,-3097.908935546875,23.9669,1230000,5110.04,246
43.6531,4832.82,247,-3121.899658203125,22.738,1235000,5177.94,247
44.7953,5033.12,248,-3202.73388671875,24.3546,1240000,4821.62,248
44.5041,4951.96,249,-3153.134521484375,23.6248,1245000,5084.15,249
44.6788,4898.08,250,-3296.476318359375,24.2749,1250000,5132.96,250
44.5115,5049.68,251,-3240.4248046875,23.6038,1255000,5196.67,251
44.5905,5096.8,252,-3259.531982421875,24.0283,1260000,5128.96,252
43.918,4815.12,253,-3276.93359375,23.7037,1265000,5100.65,253
44.4996,4842.37,254,-3364.692626953125,24.3094,1270000,5095.64,254
44.0464,4862.74,255,-3286.60009765625,22.5511,1275000,4872.17,255
43.7872,4893.34,256,-3348.028564453125,22.7678,1280000,4987.31,256
43.9877,4867.96,257,-3308.697509765625,22.7694,1285000,4958.39,257
44.1023,4878.51,258,-3404.777587890625,22.8072,1290000,4994.31,258
43.7032,4888.73,259,-3363.623046875,22.5707,1295000,4956.17,259
43.9054,4933.17,260,-3550.142578125,24.5287,1300000,5030.26,260
44.6288,4895.93,261,-3435.901611328125,23.6888,1305000,5018.13,261
43.9403,4901.37,262,-3443.10107421875,24.0224,1310000,4854.57,262
45.0831,4991.51,263,-3600.6181640625,25.1193,1315000,5050.99,263
43.6156,4755.52,264,-3403.91259765625,22.1179,1320000,5168.39,264
45.2177,1717.41,265,-2115.11669921875,19.9111,1325000,1566.83,265
44.2776,3625.96,266,-2400.19189453125,17.179,1330000,4200.59,266
43.4527,4506.57,267,-3610.61376953125,23.8563,1335000,4973.51,267
44.7195,4621.7,268,-3564.371826171875,23.6538,1340000,4780.8,268
44.1221,4790.38,269,-3734.002685546875,24.6573,1345000,4928.84,269
42.7792,4746.0,270,-3691.586669921875,22.8507,1350000,4883.67,270
44.4407,4530.73,271,-3660.82666015625,24.0288,1355000,4605.76,271
44.0677,4769.27,272,-3806.634521484375,25.6191,1360000,4922.29,272
43.5781,4780.16,273,-3770.9150390625,23.8376,1365000,4985.43,273
42.9228,4739.48,274,-3669.014892578125,22.1731,1370000,4805.59,274
44.622,4643.65,275,-3763.83349609375,24.9108,1375000,4759.01,275
43.8275,4980.48,276,-3840.14599609375,24.5002,1380000,5082.7,276
42.9823,4523.39,277,-3776.3232421875,22.8985,1385000,4940.57,277
43.3145,4762.59,278,-3860.876220703125,23.8982,1390000,5009.87,278
43.2881,4811.98,279,-3844.042724609375,23.2123,1395000,5192.89,279
43.1371,4908.87,280,-3847.56005859375,23.5514,1400000,5006.36,280
43.7217,4809.25,281,-3990.23095703125,24.2251,1405000,4911.72,281
43.4373,4781.81,282,-3897.635498046875,23.2049,1410000,4856.57,282
43.635,4799.73,283,-3962.407470703125,23.7967,1415000,5069.12,283
43.8103,4655.76,284,-3989.900634765625,24.385,1420000,4931.93,284
43.5007,4737.1,285,-4081.23779296875,23.8871,1425000,5100.22,285
43.4765,4809.46,286,-4025.103515625,24.7806,1430000,5013.94,286
43.7403,4776.94,287,-4112.55908203125,24.1363,1435000,5048.1,287
43.9376,4825.96,288,-4046.9990234375,23.477,1440000,4962.91,288
44.4339,4908.78,289,-4127.5634765625,24.3345,1445000,4962.02,289
44.9231,4938.76,290,-4251.001953125,24.7691,1450000,5124.35,290
44.3073,4823.18,291,-4208.302734375,24.0015,1455000,5125.15,291
44.1784,4991.11,292,-4131.04345703125,24.1789,1460000,5118.61,292
44.1087,4976.23,293,-4382.98095703125,24.8511,1465000,5146.34,293
44.4766,4888.04,294,-4445.34814453125,24.8103,1470000,5103.3,294
44.1644,4849.34,295,-4431.9970703125,25.3426,1475000,5039.51,295
44.3414,4865.81,296,-4423.56884765625,25.5321,1480000,5175.81,296
45.1767,4918.45,297,-4362.24853515625,24.8644,1485000,5104.69,297
44.6554,4821.71,298,-4394.01904296875,24.8841,1490000,5019.31,298
44.1949,4799.69,299,-4454.40673828125,24.8137,1495000,5092.33,299
44.5078,4999.37,300,-4333.03564453125,24.6649,1500000,5117.19,300
44.2126,4970.04,301,-4527.09619140625,24.4959,1505000,5187.52,301
45.0543,4922.79,302,-4659.5322265625,25.9981,1510000,5229.15,302
44.3261,5009.24,303,-4582.23046875,25.0936,1515000,5122.09,303
44.8006,4936.79,304,-4625.84814453125,25.0504,1520000,5037.78,304
44.8212,4841.28,305,-4611.15283203125,23.6944,1525000,4929.17,305
45.3386,4853.83,306,-4731.3818359375,25.4328,1530000,5033.38,306
44.2783,4849.88,307,-4681.845703125,23.3975,1535000,5106.36,307
44.4391,5049.73,308,-4866.7939453125,24.9173,1540000,5127.84,308
44.6515,4734.77,309,-4846.49951171875,24.6934,1545000,5049.38,309
44.4758,4989.41,310,-4873.3935546875,25.2059,1550000,4985.78,310
44.3345,4932.96,311,-4840.75732421875,24.4695,1555000,5140.3,311
43.5979,4832.11,312,-4802.978515625,24.2619,1560000,4998.41,312
44.2805,4481.99,313,-4909.3525390625,23.3085,1565000,5053.11,313
44.5481,3133.23,314,-4592.498046875,21.5117,1570000,4446.49,314
44.1485,4941.02,315,-4712.2724609375,22.9992,1575000,4996.93,315
43.6237,4711.41,316,-4919.16064453125,23.5614,1580000,5014.39,316
43.6374,4896.98,317,-4809.68798828125,22.8061,1585000,4379.16,317
43.4416,4875.84,318,-4838.9140625,23.2413,1590000,5016.11,318
43.7252,4739.68,319,-5013.0771484375,23.4047,1595000,5059.0,319
43.481,4762.07,320,-5104.6572265625,24.0422,1600000,5242.2,320
43.5433,5037.53,321,-5068.67724609375,24.1278,1605000,5175.52,321
44.027,3862.93,322,-5111.00927734375,23.6747,1610000,5036.06,322
44.2243,3752.5,323,-5019.37646484375,22.465,1615000,3963.58,323
43.8922,4753.35,324,-5359.01904296875,23.4272,1620000,4758.53,324
43.7323,4759.32,325,-5186.01318359375,22.1766,1625000,5051.91,325
44.4921,3833.46,326,-5194.63623046875,23.9853,1630000,3808.86,326
43.6845,2826.61,327,-5280.16748046875,23.6246,1635000,3344.3,327
43.4786,4956.03,328,-5334.29150390625,24.2651,1640000,5125.21,328
44.172,4623.89,329,-5373.76220703125,24.7096,1645000,4546.48,329
44.3316,4756.0,330,-5387.603515625,24.5813,1650000,4940.88,330
44.1797,4780.13,331,-5274.666015625,22.2121,1655000,4828.46,331
43.8642,4892.7,332,-5153.78076171875,22.1513,1660000,4978.39,332
44.3888,4542.7,333,-5401.533203125,23.678,1665000,3176.63,333
44.0148,3497.26,334,-5474.30224609375,24.3187,1670000,4650.96,334
44.7574,4394.79,335,-5456.45947265625,23.7748,1675000,4665.67,335
44.4004,5002.56,336,-5583.595703125,23.6303,1680000,5064.73,336
44.2399,4956.15,337,-5659.14501953125,23.7277,1685000,5124.33,337
45.1912,3961.94,338,-5688.71044921875,24.4116,1690000,3654.98,338
44.7044,4991.72,339,-5781.62646484375,23.3071,1695000,5044.08,339
44.4128,5078.02,340,-5821.70654296875,24.3554,1700000,5098.57,340
44.9404,4627.64,341,-5636.083984375,23.8035,1705000,5069.07,341
44.611,4687.89,342,-5723.21337890625,23.7169,1710000,4986.08,342
44.6867,4975.54,343,-5716.2958984375,23.2455,1715000,5064.52,343
43.4197,5036.79,344,-5675.203125,23.3767,1720000,5164.62,344
44.0672,4058.63,345,-5894.224609375,22.6762,1725000,5203.84,345
43.9899,5028.79,346,-5856.126953125,23.3587,1730000,5167.73,346
44.9461,5167.46,347,-6030.650390625,24.2847,1735000,5211.46,347
44.7359,4470.57,348,-5822.56201171875,22.6368,1740000,4980.87,348
44.1555,2737.15,349,-5544.81201171875,22.6653,1745000,2271.11,349
44.0628,3729.21,350,-5848.90185546875,23.3952,1750000,5089.62,350
44.6664,4734.74,351,-5905.11767578125,23.7741,1755000,5152.29,351
45.2601,4823.88,352,-5588.55322265625,23.3375,1760000,5184.17,352
43.9729,4696.7,353,-6084.5068359375,23.673,1765000,5115.01,353
44.5327,4085.49,354,-6009.62451171875,24.1228,1770000,5144.44,354
44.0137,5102.11,355,-5993.23486328125,23.7685,1775000,5136.66,355
44.2071,4746.76,356,-6100.24169921875,23.7729,1780000,5304.92,356
45.3212,4881.24,357,-6128.7802734375,23.7798,1785000,5186.68,357
43.8433,4450.61,358,-6113.95703125,24.2192,1790000,5349.77,358
44.1891,4652.28,359,-5979.396484375,25.2998,1795000,5339.79,359
44.1033,4728.49,360,-5571.53515625,20.958,1800000,5230.61,360
44.7225,5129.16,361,-6208.96240234375,24.8209,1805000,5221.81,361
44.6795,4804.95,362,-6179.890625,23.8798,1810000,5233.16,362
44.825,4246.82,363,-5819.65087890625,21.9258,1815000,5195.55,363
44.4549,5140.74,364,-6200.0244140625,24.3733,1820000,5265.16,364
44.0191,4440.97,365,-6158.71923828125,24.3178,1825000,5188.62,365
44.7016,4509.56,366,-6462.47412109375,25.3539,1830000,5195.47,366
44.495,4821.37,367,-6386.7724609375,24.6344,1835000,5042.74,367
44.6108,4847.83,368,-6084.673828125,22.7782,1840000,5090.73,368
45.0113,5045.65,369,-6329.35986328125,25.2114,1845000,5102.42,369
43.8916,4283.19,370,-6028.91845703125,25.4586,1850000,5258.08,370
44.0742,2886.31,371,-5997.13818359375,19.9135,1855000,1829.73,371
44.036,4686.5,372,-6128.1708984375,22.9437,1860000,5229.14,372
43.706,3511.41,373,-6228.94091796875,23.6624,1865000,4917.36,373
44.6971,4410.7,374,-5821.80517578125,20.6402,1870000,3816.54,374
44.9641,4718.06,375,-6581.67724609375,24.9954,1875000,5213.38,375
44.6097,4237.74,376,-6123.86328125,21.9367,1880000,5263.84,376
44.2701,4808.66,377,-6226.0849609375,22.9996,1885000,5244.63,377
44.7147,4825.2,378,-6374.5595703125,24.024,1890000,5162.74,378
44.6864,4454.84,379,-5879.5107421875,22.5938,1895000,5062.32,379
44.7293,5008.35,380,-6669.37646484375,25.7699,1900000,5259.46,380
44.5167,5208.63,381,-6689.4873046875,24.3358,1905000,5287.7,381
44.4166,5179.91,382,-6424.87060546875,25.2617,1910000,5173.18,382
44.7696,4968.55,383,-6753.34765625,24.9253,1915000,5241.51,383
